71863 29 1972693768
4 650 302 679648
81 1147 224 679661
1 538 483 679674
28 886 520 679687
84 680 1045 679699
81 734 770 679712
26 233 493 679725
54 482 136 679738
8 1217 302 679751
77 1356 1 679764
18 862 996 679776
26 316 495 679789
17 1265 37 679802
70 679 897 679815
23 1070 931 679828
93 950 240 679841
41 579 791 679853
12 351 535 679866
1 627 1 679879
84 1294 1 679892
77 14 619 679905
86 1410 480 679918
55 1228 107 679930
43 575 594 679943
63 696 1625 679956
16 59 170 679969
60 548 627 679982
8 49 253 679995
45 194 521 680008
39 1050 1 680020
55 860 294 680033
77 84 997 680046
79 951 304 680059
49 553 743 680072
78 1171 565 680085
31 284 1 680097
12 780 796 680110
62 670 100 680123
36 1158 348 680136
41 658 442 680149
81 870 592 680162
21 950 1 680174
36 1111 255 680187
4 275 609 680200
73 1023 597 680213
22 714 337 680226
66 894 1 680239
12 564 1 680251
73 1387 232 680264
68 688 93 680277
1 446 228 680290
11 375 433 680303
84 373 18 680316
44 1169 717 680329
58 740 314 680341
30 1152 389 680354
83 904 506 680367
80 450 197 680380
80 248 967 680393
64 352 331 680406
64 194 886 680418
45 401 498 680431
36 823 250 680444
3 1391 652 680457
6 35 858 680470
100 786 1 680483
50 1281 1 680495
76 1018 328 680508
24 457 634 680521
11 1086 509 680534
33 1127 310 680547
16 777 1067 680560
45 1300 327 680572
52 599 219 680585
17 1084 1 680598
35 853 1114 680611
27 470 1045 680624
97 1241 532 680637
23 206 1 680650
82 185 559 680662
32 119 164 680675
94 1022 733 680688
30 848 1095 680701
76 391 56 680714
95 760 1 680727
7 449 949 680739
9 346 31 680752
84 1093 703 680765
88 92 696 680778
51 115 1 680791
68 297 690 680804
17 617 687 680816
37 654 669 680829
59 1311 678 680842
97 710 1244 680855
85 426 201 680868
97 1112 656 680881
34 254 1471 680894
18 1251 877 680906
6 860 1 680919
2 212 764 680932
88 426 382 680945
23 1424 289 680958
75 663 1 680971
29 293 642 680983
100 317 597 680996
90 854 630 681009
3 447 696 681022
18 688 40 681035
44 1067 549 681048
41 737 565 681060
5 401 1015 681073
69 110 164 681086
78 1289 845 681099
94 439 593 681112
43 687 455 681125
45 927 275 681137
83 1442 1 681150
50 343 362 681163
5 653 1025 681176
104 980 990 681189
37 1047 413 681202
13 5 6 681215
47 1358 683 681227
91 556 1027 681240
21 36 1418 681253
89 112 1 681266
61 1429 629 681279
43 888 753 681292
8 308 27 681304
102 466 1316 681317
26 1087 826 681330
22 203 587 681343
50 297 92 681356
77 1252 438 681369
95 1310 12 681381
60 957 491 681394
12 503 503 681407
17 304 556 681420
21 334 1161 681433
14 1114 555 681446
56 772 1158 681458
98 914 868 681471
63 1402 746 681484
102 1218 836 681497
77 633 213 681510
6 1086 949 681523
72 810 560 681536
23 290 1066 681548
41 222 1 681561
76 233 176 681574
30 308 472 681587
95 1167 709 681600
29 1102 1032 681613
96 435 1 681625
55 667 631 681638
42 300 19 681651
16 918 313 681664
97 372 1 681677
100 579 546 681690
28 290 800 681702
33 1208 236 681715
76 702 826 681728
31 605 323 681741
95 877 1 681754
23 688 610 681767
70 520 1 681779
61 964 396 681792
90 452 232 681805
9 1350 558 681818
13 618 106 681831
67 443 358 681844
73 1185 10 681857
47 726 599 681869
18 714 1288 681882
101 170 1 681895
68 583 289 681908
23 74 1085 681921
17 745 349 681934
39 1232 236 681946
11 380 1568 681959
76 1353 105 681972
91 1267 884 681985
30 740 114 681998
74 482 311 682011
47 293 1030 682023
70 132 533 682036
9 943 384 682049
59 1141 1 682062
54 322 129 682075
74 1018 1 682088
45 1131 1 682100
44 729 437 682113
6 940 766 682126
12 447 401 682139
53 1316 823 682152
19 565 455 682165
16 313 814 682178
69 749 1 682190
11 156 1019 682203
48 261 186 682216
70 1389 595 682229
33 72 373 682242
69 623 100 682255
29 771 689 682267
96 1341 658 682280
33 951 734 682293
16 298 794 682306
36 708 672 682319
39 956 919 682332
60 796 611 682344
86 938 261 682357
85 34 1 682370
67 372 342 682383
66 717 488 682396
82 342 1 682409
6 474 302 682421
102 121 423 682434
91 1199 1 682447
68 785 323 682460
5 595 347 682473
75 297 363 682486
37 1336 481 682499
64 1358 1462 682511
87 982 1 682524
4 1250 154 682537
39 124 1 682550
7 752 813 682563
40 798 700 682576
100 296 670 682588
10 31 570 682601
61 1370 432 682614
86 1087 1 682627
86 927 962 682640
73 435 1005 682653
84 91 149 682665
6 796 473 682678
64 513 329 682691
14 310 1005 682704
48 1447 1289 682717
96 1157 1 682730
69 632 1084 682743
28 213 586 682755
38 1392 183 682768
58 191 828 682781
18 1077 536 682794
61 935 777 682807
55 1028 543 682820
94 1196 173 682832
7 38 787 682845
54 56 1 682858
2 392 103 682871
12 338 653 682884
50 475 585 682897
97 644 83 682909
46 176 476 682922
48 678 1085 682935
28 377 310 682948
35 307 149 682961
101 1101 662 682974
86 1242 789 682986
102 1107 319 682999
103 150 360 683012
66 1147 796 683025
20 871 182 683038
38 311 1 683051
26 132 1074 683064
41 302 764 683076
48 413 306 683089
69 243 43 683102
93 823 922 683115
32 417 149 683128
68 741 292 683141
78 135 858 683153
39 1367 140 683166
44 259 607 683179
10 372 904 683192
23 625 809 683205
92 560 144 683218
21 1108 475 683230
53 836 956 683243
21 1335 308 683256
57 586 447 683269
72 230 882 683282
91 231 901 683295
36 1285 693 683307
30 1288 1055 683320
25 941 1 683333
51 403 831 683346
65 243 273 683359
25 687 1 683372
19 837 906 683385
7 1109 1035 683397
53 1432 799 683410
66 90 9 683423
79 189 248 683436
104 1043 744 683449
26 266 934 683462
34 944 305 683474
34 781 1091 683487
71 797 601 683500
6 482 319 683513
81 1065 907 683526
90 1388 933 683539
54 333 649 683551
17 934 755 683564
11 195 1001 683577
80 141 1 683590
49 409 362 683603
48 401 213 683616
22 1377 1110 683628
68 647 449 683641
65 816 1 683654
67 184 411 683667
88 1231 198 683680
11 676 1 683693
49 143 482 683706
88 816 627 683718
102 973 468 683731
59 758 60 683744
87 483 1026 683757
63 1411 523 683770
33 161 557 683783
65 52 206 683795
67 1014 1046 683808
76 88 322 683821
15 1016 602 683834
19 913 347 683847
48 553 396 683860
30 1367 431 683872
12 502 1010 683885
103 1405 948 683898
104 1064 316 683911
57 934 592 683924
51 873 1309 683937
17 886 205 683949
14 1053 1 683962
33 738 157 683975
72 505 437 683988
40 967 324 684001
18 354 667 684014
45 597 1 684027
81 1208 552 684039
84 517 145 684052
36 532 108 684065
24 1096 756 684078
103 1046 1 684091
14 1443 139 684104
81 819 397 684116
103 472 975 684129
12 1293 957 684142
15 981 1205 684155
51 1117 422 684168
61 929 389 684181
70 897 454 684193
71 295 140 684206
66 307 646 684219
53 759 1042 684232
99 333 533 684245
20 113 562 684258
33 713 1 684270
53 367 730 684283
16 966 747 684296
2 237 260 684309
6 1440 150 684322
64 653 98 684335
3 1174 1 684348
90 131 515 684360
99 1150 38 684373
49 511 317 684386
100 849 1 684399
83 1088 667 684412
49 1244 1127 684425
90 1101 466 684437
104 622 1 684450
97 453 107 684463
67 1378 932 684476
12 948 962 684489
39 295 287 684502
38 625 1345 684514
14 1018 1 684527
28 735 1 684540
33 219 339 684553
97 505 687 684566
68 844 402 684579
104 1272 465 684592
17 390 673 684604
46 1124 505 684617
71 693 289 684630
73 154 353 684643
82 1324 454 684656
90 1103 193 684669
79 844 120 684681
81 362 1053 684694
30 377 234 684707
11 240 1323 684720
22 1158 366 684733
98 640 106 684746
58 1110 581 684758
68 274 141 684771
92 450 74 684784
102 200 1 684797
33 635 104 684810
25 483 420 684823
54 858 26 684835
98 381 979 684848
34 857 102 684861
18 896 206 684874
42 953 469 684887
14 973 814 684900
25 1162 363 684913
10 1168 534 684925
24 516 482 684938
11 1194 145 684951
50 173 507 684964
58 889 681 684977
95 1413 1200 684990
6 761 1 685002
78 377 410 685015
25 291 919 685028
68 1194 750 685041
30 195 945 685054
14 1290 1 685067
54 1150 79 685079
103 364 1 685092
19 705 1 685105
16 1331 421 685118
94 1302 194 685131
23 217 1 685144
12 130 16 685156
54 1204 16 685169
79 1143 685 685182
62 679 934 685195
5 293 1205 685208
78 1071 330 685221
57 510 1268 685234
49 1083 1 685246
101 926 286 685259
8 871 396 685272
87 1190 612 685285
58 1082 1345 685298
86 878 404 685311
102 444 869 685323
83 344 591 685336
67 692 1 685349
28 1392 678 685362
46 222 330 685375
70 5 290 685388
75 1359 284 685400
66 288 1 685413
46 1418 1 685426
45 354 1 685439
11 301 878 685452
15 458 161 685465
23 1090 581 685477
18 419 849 685490
99 973 1 685503
92 329 1 685516
50 1086 261 685529
93 229 695 685542
4 460 402 685555
43 1359 643 685567
60 1166 253 685580
17 1261 1 685593
64 1106 1 685606
29 1385 1275 685619
20 40 757 685632
29 581 417 685644
104 46 512 685657
83 1267 361 685670
79 126 598 685683
72 927 1 685696
103 476 1085 685709
102 601 1 685721
39 202 933 685734
11 96 1 685747
30 760 288 685760
49 1387 327 685773
98 685 420 685786
98 58 573 685798
62 845 508 685811
36 1015 10 685824
50 351 1363 685837
68 836 1 685850
95 489 111 685863
102 993 559 685876
7 676 1115 685888
39 1133 1 685901
88 407 236 685914
74 520 1 685927
7 1428 265 685940
11 1290 396 685953
58 693 631 685965
67 338 1 685978
11 591 1 685991
34 1372 732 686004
24 786 1 686017
31 234 555 686030
63 510 581 686042
51 513 1 686055
75 1080 857 686068
36 1439 355 686081
81 610 290 686094
57 497 183 686107
70 767 561 686119
81 559 1 686132
66 1020 1 686145
59 1005 537 686158
66 1039 1 686171
80 564 1 686184
1 984 138 686197
8 683 95 686209
29 888 847 686222
103 556 195 686235
54 115 261 686248
53 471 666 686261
73 285 158 686274
1 1090 982 686286
101 44 290 686299
60 1171 701 686312
90 1243 444 686325
97 1094 715 686338
76 325 531 686351
32 691 628 686363
102 1022 426 686376
74 56 1 686389
95 884 650 686402
70 581 431 686415
98 600 773 686428
43 814 669 686441
3 271 1098 686453
67 656 1105 686466
95 1416 1304 686479
44 891 538 686492
33 1133 302 686505
7 236 677 686518
81 438 1 686530
96 425 214 686543
46 1067 220 686556
32 194 762 686569
20 438 657 686582
54 1449 1130 686595
95 1435 392 686607
65 969 1 686620
101 669 774 686633
70 953 612 686646
39 842 170 686659
37 387 332 686672
79 915 1098 686684
26 1188 359 686697
85 831 415 686710
102 586 1 686723
13 965 87 686736
34 736 149 686749
64 300 637 686762
15 1188 1 686774
6 1266 739 686787
8 1384 567 686800
41 609 1 686813
67 852 1124 686826
65 345 665 686839
19 182 264 686851
11 107 1 686864
83 1165 1 686877
90 502 576 686890
104 747 474 686903
72 1052 284 686916
58 1334 382 686928
49 1074 515 686941
96 1289 239 686954
100 1171 1 686967
4 905 1 686980
21 1329 1195 686993
102 167 489 687005
15 577 422 687018
18 1261 446 687031
28 106 860 687044
70 588 90 687057
29 725 1 687070
82 594 960 687083
63 464 935 687095
64 1448 602 687108
31 437 773 687121
60 1231 481 687134
26 872 310 687147
97 979 1 687160
102 281 270 687172
18 246 59 687185
103 1283 244 687198
103 941 1057 687211
41 386 880 687224
28 114 1218 687237
51 640 111 687249
29 575 433 687262
98 1000 501 687275
2 1219 406 687288
86 307 166 687301
27 91 535 687314
17 583 345 687326
56 182 640 687339
35 233 829 687352
94 1025 609 687365
63 637 361 687378
101 981 428 687391
5 335 239 687404
30 625 176 687416
19 1088 218 687429
22 230 212 687442
75 759 694 687455
68 336 77 687468
2 766 190 687481
14 238 940 687493
51 720 788 687506
69 924 584 687519
67 649 492 687532
74 1210 1 687545
90 1041 640 687558
103 1270 322 687570
96 532 385 687583
79 1190 744 687596
80 1121 1398 687609
30 763 1 687622
3 1145 1006 687635
22 12 18 687647
56 1218 792 687660
31 1014 362 687673
17 261 648 687686
34 888 1 687699
32 1313 260 687712
2 1093 807 687725
63 904 730 687737
104 440 1 687750
99 1069 1 687763
34 880 1 687776
48 704 484 687789
71 199 1 687802
9 861 1 687814
56 775 259 687827
48 593 792 687840
30 726 459 687853
85 532 437 687866
73 229 757 687879
18 51 143 687891
54 1284 648 687904
20 830 171 687917
30 840 528 687930
57 208 183 687943
86 208 1058 687956
85 1190 269 687968
62 770 763 687981
38 1409 167 687994
89 494 349 688007
68 967 421 688020
99 822 1 688033
97 976 366 688046
66 721 1 688058
29 1031 917 688071
5 950 922 688084
60 769 208 688097
42 825 513 688110
99 933 188 688123
47 99 1 688135
46 826 1 688148
69 844 1 688161
56 1193 774 688174
62 834 701 688187
67 837 367 688200
61 355 215 688212
96 231 693 688225
83 1182 1187 688238
45 445 800 688251
98 131 240 688264
61 802 37 688277
56 1094 711 688290
49 925 656 688302
93 484 696 688315
5 1088 511 688328
72 1357 1 688341
11 560 898 688354
44 180 605 688367
100 551 689 688379
33 489 488 688392
11 124 1 688405
52 323 853 688418
53 127 955 688431
28 1183 1 688444
16 603 1 688456
21 947 1149 688469
87 1306 969 688482
54 770 937 688495
53 604 218 688508
41 778 1287 688521
46 63 516 688533
14 1332 1 688546
20 1286 1 688559
85 918 361 688572
19 675 928 688585
46 1029 455 688598
2 1116 760 688611
44 596 140 688623
63 602 956 688636
49 766 555 688649
27 1211 992 688662
88 338 1 688675
32 84 972 688688
58 1396 353 688700
75 315 91 688713
32 1025 242 688726
17 595 875 688739
54 685 742 688752
15 1128 254 688765
28 37 278 688777
103 1110 314 688790
64 264 1 688803
52 362 324 688816
88 300 707 688829
74 846 942 688842
6 274 253 688854
25 1125 221 688867
58 1099 820 688880
22 290 1 688893
16 1201 1 688906
52 758 520 688919
45 469 1126 688932
11 520 1 688944
10 561 866 688957
9 962 352 688970
65 1169 1 688983
5 1014 1064 688996
83 16 1 689009
81 418 1 689021
77 35 896 689034
62 57 228 689047
34 192 370 689060
52 842 462 689073
47 425 921 689086
69 1133 391 689098
62 344 317 689111
62 707 775 689124
99 965 1 689137
44 946 438 689150
23 298 766 689163
63 1181 578 689175
27 48 559 689188
78 575 926 689201
78 1319 1160 689214
83 422 78 689227
35 167 227 689240
93 202 1274 689253
40 11 202 689265
19 375 1 689278
15 165 1 689291
11 954 348 689304
10 1092 826 689317
5 1326 622 689330
96 1137 1 689342
83 1073 1008 689355
21 1228 193 689368
89 362 517 689381
40 994 475 689394
24 779 1 689407
57 860 282 689419
79 290 372 689432
65 621 793 689445
101 887 157 689458
5 1310 46 689471
74 1092 726 689484
73 562 529 689496
63 953 1 689509
103 1391 660 689522
94 1243 366 689535
76 463 737 689548
3 1077 183 689561
4 369 29 689574
59 902 379 689586
49 526 366 689599
3 1450 1168 689612
68 26 1 689625
46 473 584 689638
56 1340 66 689651
52 1192 1 689663
53 1109 252 689676
78 755 614 689689
102 447 561 689702
80 887 217 689715
56 742 306 689728
90 188 619 689740
63 328 453 689753
104 73 462 689766
91 1138 623 689779
12 561 265 689792
89 766 138 689805
97 1420 221 689817
55 379 1 689830
79 755 439 689843
97 475 718 689856
50 285 472 689869
103 958 1300 689882
20 819 837 689895
39 619 376 689907
96 484 652 689920
6 408 14 689933
29 851 1 689946
103 1127 1 689959
27 1265 209 689972
36 717 919 689984
63 146 1128 689997
104 684 427 690010
89 206 1309 690023
41 710 678 690036
81 111 866 690049
96 1440 231 690061
96 573 128 690074
12 422 1 690087
72 459 666 690100
80 1056 429 690113
25 1423 127 690126
28 1335 623 690139
49 616 376 690151
30 532 87 690164
55 303 302 690177
94 1257 549 690190
15 511 119 690203
38 84 1 690216
67 106 630 690228
39 491 78 690241
31 137 816 690254
20 690 596 690267
80 857 985 690280
88 553 42 690293
77 1036 1010 690305
4 811 441 690318
55 1027 326 690331
76 1106 681 690344
76 1418 390 690357
29 592 194 690370
39 781 397 690382
88 619 966 690395
102 746 1210 690408
53 511 392 690421
78 1068 1 690434
60 713 1177 690447
52 592 488 690460
3 1129 97 690472
7 518 534 690485
41 330 689 690498
75 665 645 690511
21 872 1 690524
44 251 1 690537
60 459 341 690549
61 896 820 690562
13 1271 235 690575
87 1273 474 690588
65 64 658 690601
8 755 10 690614
27 96 474 690626
93 1340 377 690639
40 1392 918 690652
89 828 1 690665
11 851 410 690678
92 104 735 690691
95 1021 1 690703
43 780 767 690716
24 526 723 690729
91 597 379 690742
22 834 632 690755
52 639 750 690768
62 1152 1 690781
65 538 1 690793
86 699 153 690806
38 1367 151 690819
39 77 648 690832
71 928 219 690845
2 549 548 690858
104 283 991 690870
87 1408 1 690883
51 15 1 690896
99 1410 279 690909
1 835 175 690922
68 199 352 690935
87 438 907 690947
101 900 259 690960
95 190 402 690973
57 1392 674 690986
18 1200 272 690999
97 1328 1 691012
46 928 1 691024
75 1370 155 691037
69 808 213 691050
81 538 1 691063
22 659 1 691076
20 136 527 691089
49 31 96 691102
53 742 207 691114
79 1145 292 691127
7 537 282 691140
77 665 1 691153
67 697 971 691166
31 301 1017 691179
102 567 1 691191
38 578 483 691204
37 648 567 691217
50 815 692 691230
14 471 337 691243
51 476 434 691256
92 919 1 691268
63 750 774 691281
27 399 395 691294
55 1017 1 691307
17 1451 479 691320
73 500 1 691333
80 577 245 691345
28 446 525 691358
72 843 1 691371
93 43 1 691384
68 1204 755 691397
36 901 1 691410
17 49 291 691423
57 940 955 691435
98 602 26 691448
76 335 730 691461
11 863 477 691474
8 205 1133 691487
4 276 23 691500
76 959 493 691512
68 293 740 691525
47 1393 134 691538
41 517 103 691551
66 877 24 691564
87 58 1365 691577
51 365 243 691589
67 788 648 691602
74 93 813 691615
64 723 585 691628
87 781 621 691641
25 692 330 691654
32 61 1292 691667
78 669 441 691679
86 624 262 691692
67 1282 175 691705
7 105 248 691718
88 475 1 691731
68 291 872 691744
44 922 1042 691756
58 1164 227 691769
91 1121 1 691782
63 239 32 691795
74 333 333 691808
26 1102 1095 691821
5 1098 493 691833
82 645 3 691846
21 1099 64 691859
81 688 214 691872
76 269 737 691885
104 1102 1343 691898
21 509 190 691910
27 311 1 691923
102 668 575 691936
64 337 264 691949
83 1419 1 691962
65 29 410 691975
56 1222 1198 691988
2 1263 1410 692000
86 604 284 692013
1 958 553 692026
77 72 1031 692039
59 328 92 692052
47 546 22 692065
75 1374 501 692077
30 793 168 692090
38 67 477 692103
61 640 970 692116
57 687 1134 692129
23 1268 547 692142
21 959 1075 692154
46 1062 231 692167
96 1401 690 692180
51 981 23 692193
70 1299 1 692206
88 330 1 692219
70 1135 767 692231
43 403 1 692244
16 1188 977 692257
74 485 687 692270
80 451 1 692283
93 517 853 692296
43 1069 963 692309
26 1320 810 692321
90 33 794 692334
78 724 1 692347
63 738 283 692360
46 94 324 692373
77 189 1 692386
45 677 784 692398
90 892 139 692411
18 649 1378 692424
91 702 659 692437
83 109 422 692450
29 1043 1 692463
4 972 113 692475
23 824 335 692488
20 1329 729 692501
79 268 531 692514
28 656 453 692527
14 1208 1 692540
27 648 325 692552
88 168 414 692565
33 1218 463 692578
80 415 768 692591
25 746 55 692604
15 1217 304 692617
40 381 55 692630
6 630 1 692642
41 89 1 692655
66 1154 393 692668
95 153 632 692681
39 960 723 692694
54 612 426 692707
22 986 165 692719
69 444 1 692732
29 54 165 692745
31 1192 497 692758
55 1289 938 692771
28 9 791 692784
66 1379 1309 692796
48 822 1 692809
15 29 990 692822
82 835 366 692835
36 571 673 692848
95 892 502 692861
47 1384 304 692873
92 1211 696 692886
74 1201 1 692899
71 1106 956 692912
45 69 549 692925
18 1304 343 692938
43 308 308 692951
73 139 1 692963
63 1444 1 692976
27 374 919 692989
100 1272 1170 693002
75 683 85 693015
21 1270 902 693028
70 553 1063 693040
82 656 95 693053
7 89 444 693066
39 507 605 693079
46 1416 403 693092
76 1079 474 693105
53 325 829 693117
87 1439 1472 693130
26 939 1 693143
10 1062 108 693156
74 464 1167 693169
23 1030 997 693182
100 1000 116 693194
59 97 397 693207
82 1369 1 693220
53 814 190 693233
54 1025 324 693246
71 522 375 693259
34 938 546 693272
51 1059 716 693284
64 588 164 693297
94 1064 430 693310
33 319 762 693323
9 760 1 693336
73 911 1083 693349
92 994 323 693361
9 836 1039 693374
59 59 250 693387
21 1145 677 693400
88 518 307 693413
67 409 811 693426
2 1347 215 693438
35 1269 304 693451
16 334 64 693464
101 650 248 693477
88 1089 486 693490
32 220 1 693503
49 1286 359 693516
42 706 917 693528
61 569 591 693541
20 1382 773 693554
21 651 1 693567
43 164 386 693580
39 427 556 693593
28 718 324 693605
46 827 103 693618
96 518 294 693631
41 489 847 693644
12 74 341 693657
72 798 662 693670
58 763 479 693682
101 1086 952 693695
84 349 970 693708
81 1188 464 693721
36 1258 1377 693734
11 315 1 693747
76 731 1 693759
37 961 89 693772
34 1169 1 693785
49 245 1441 693798
58 1311 315 693811
60 581 424 693824
49 842 1 693837
25 177 611 693849
99 1291 379 693862
42 212 1 693875
43 1113 628 693888
57 1101 1 693901
79 531 564 693914
76 1346 169 693926
8 1144 1005 693939
85 994 799 693952
80 614 1 693965
28 1245 551 693978
87 696 743 693991
98 979 618 694003
36 690 330 694016
25 1018 158 694029
96 1400 195 694042
11 754 312 694055
3 811 345 694068
19 20 915 694080
74 320 720 694093
26 648 800 694106
102 1257 20 694119
38 819 1083 694132
83 105 625 694145
98 836 2 694158
49 91 147 694170
37 1406 411 694183
13 647 318 694196
103 242 501 694209
69 1004 536 694222
100 566 958 694235
56 1081 343 694247
98 69 478 694260
94 39 921 694273
33 62 581 694286
39 526 851 694299
36 1250 1 694312
84 1166 471 694324
36 941 1227 694337
67 696 396 694350
65 1296 588 694363
62 1378 96 694376
32 703 96 694389
22 59 732 694401
77 272 797 694414
103 456 431 694427
46 259 774 694440
60 230 770 694453
84 795 877 694466
93 35 1 694479
74 795 1 694491
55 248 365 694504
31 121 1042 694517
2 861 543 694530
76 339 1264 694543
59 1055 6 694556
104 683 434 694568
19 808 1 694581
101 219 379 694594
27 297 1 694607
29 75 1044 694620
32 365 422 694633
50 40 625 694645
29 686 280 694658
48 1106 654 694671
27 235 483 694684
102 425 427 694697
45 705 542 694710
9 203 1 694722
89 1184 367 694735
18 958 599 694748
93 802 898 694761
11 1308 586 694774
10 81 1001 694787
73 1264 1 694800
4 1339 1 694812
19 631 505 694825
53 545 1 694838
62 1038 560 694851
60 1302 1155 694864
51 875 879 694877
71 370 166 694889
70 536 860 694902
44 910 957 694915
43 74 1 694928
72 406 1 694941
52 364 1 694954
65 30 1030 694966
28 185 917 694979
54 1056 526 694992
57 1334 1301 695005
14 185 392 695018
31 631 1360 695031
56 1235 1 695043
19 174 1 695056
98 1016 1 695069
74 993 912 695082
29 556 310 695095
38 241 387 695108
39 169 1 695121
83 782 234 695133
56 663 1038 695146
67 873 541 695159
15 656 470 695172
57 350 1038 695185
95 1200 390 695198
80 885 832 695210
54 540 1 695223
66 832 42 695236
40 619 325 695249
44 202 441 695262
59 75 351 695275
32 505 861 695287
11 249 1 695300
53 529 111 695313
51 778 99 695326
68 128 912 695339
64 1244 407 695352
47 781 786 695365
62 28 186 695377
18 1199 167 695390
102 1375 479 695403
40 796 1070 695416
39 931 549 695429
80 726 733 695442
101 745 524 695454
37 646 711 695467
85 1024 1 695480
66 243 646 695493
25 12 740 695506
29 468 747 695519
99 1340 265 695531
89 926 645 695544
74 741 833 695557
43 1158 1176 695570
13 264 224 695583
48 842 350 695596
37 1087 304 695608
1 158 1 695621
56 256 1 695634
32 435 1 695647
12 1133 185 695660
78 1281 1 695673
26 152 1 695686
1 245 331 695698
22 751 594 695711
1 1150 635 695724
34 154 702 695737
88 483 110 695750
70 1019 422 695763
99 1028 789 695775
101 1095 360 695788
32 954 334 695801
5 905 566 695814
92 1280 791 695827
99 877 560 695840
20 444 911 695852
31 820 1273 695865
61 395 305 695878
55 1039 622 695891
14 1102 75 695904
30 106 377 695917
4 264 193 695929
20 656 332 695942
75 1255 812 695955
66 1206 1064 695968
90 790 325 695981
10 639 563 695994
75 865 328 696007
80 911 47 696019
82 988 415 696032
16 177 512 696045
65 612 318 696058
53 1119 1 696071
16 64 728 696084
99 577 1 696096
47 17 1 696109
18 147 251 696122
84 367 523 696135
23 1134 654 696148
61 109 485 696161
20 272 958 696173
76 815 365 696186
36 594 1081 696199
5 903 630 696212
69 754 1 696225
57 1298 843 696238
10 1277 302 696250
63 1262 639 696263
40 854 586 696276
8 583 1 696289
30 655 1180 696302
38 586 326 696315
97 873 1 696328
60 79 440 696340
94 1044 376 696353
31 647 279 696366
33 948 310 696379
91 777 585 696392
83 989 326 696405
92 1031 64 696417
76 1439 736 696430
25 1035 644 696443
50 1181 678 696456
84 579 1 696469
89 229 1195 696482
51 633 1 696494
18 462 1199 696507
78 586 993 696520
6 1153 384 696533
41 303 1 696546
97 209 867 696559
8 541 618 696571
39 21 309 696584
38 93 929 696597
44 1139 1 696610
32 350 873 696623
21 150 264 696636
104 129 1109 696649
44 3 452 696661
83 885 957 696674
38 880 1 696687
98 166 45 696700
24 1449 1113 696713
58 544 583 696726
50 1296 730 696738
45 1118 720 696751
27 165 213 696764
36 606 251 696777
104 519 690 696790
79 322 525 696803
100 717 1588 696815
31 841 554 696828
9 627 1097 696841
24 1189 122 696854
102 1286 595 696867
21 683 366 696880
76 553 1 696892
89 187 632 696905
78 4 487 696918
36 188 1 696931
36 1400 933 696944
63 204 1 696957
11 1401 594 696970
14 323 113 696982
75 1413 1 696995
100 202 371 697008
8 1289 356 697021
89 519 1 697034
1 915 291 697047
3 409 1 697059
22 869 905 697072
34 1409 188 697085
88 201 919 697098
57 168 471 697111
66 1197 411 697124
16 1397 682 697136
16 1159 387 697149
25 494 374 697162
89 1427 719 697175
14 172 1 697188
14 1427 1 697201
5 674 1 697214
73 962 532 697226
18 1410 468 697239
25 697 774 697252
79 1329 398 697265
90 95 1059 697278
27 174 664 697291
66 565 582 697303
23 755 411 697316
52 1224 150 697329
23 1052 284 697342
14 766 1 697355
74 328 1 697368
30 1191 329 697380
104 771 962 697393
100 1364 1478 697406
72 680 1 697419
87 1134 230 697432
79 363 273 697445
97 770 392 697457
98 1032 527 697470
17 1329 363 697483
54 74 1 697496
7 1295 1 697509
82 1029 1 697522
41 643 958 697535
77 1266 1155 697547
99 1190 860 697560
94 61 51 697573
2 928 299 697586
13 545 354 697599
40 1213 346 697612
91 651 147 697624
32 611 313 697637
104 797 206 697650
79 611 1 697663
100 1109 684 697676
73 446 282 697689
30 968 915 697701
10 869 1249 697714
2 1340 13 697727
47 888 332 697740
45 977 698 697753
56 521 497 697766
88 970 1 697778
73 595 1 697791
18 1057 321 697804
66 450 586 697817
9 677 233 697830
96 545 1329 697843
71 332 1121 697856
52 822 541 697868
92 1041 1105 697881
4 115 36 697894
26 44 375 697907
15 1148 1074 697920
16 534 182 697933
43 722 31 697945
2 1159 262 697958
78 935 395 697971
96 1231 1 697984
21 404 330 697997
18 1181 466 698010
15 746 853 698022
13 1247 557 698035
97 760 203 698048
3 557 360 698061
78 853 573 698074
48 49 62 698087
92 811 175 698099
11 31 869 698112
97 190 315 698125
90 529 273 698138
96 296 498 698151
25 576 1079 698164
65 54 246 698177
53 1269 586 698189
21 1428 28 698202
80 1176 344 698215
67 446 20 698228
12 439 1 698241
8 1038 1 698254
77 642 1 698266
14 816 190 698279
64 613 139 698292
85 996 1 698305
16 1191 232 698318
33 997 490 698331
39 612 1142 698343
103 282 578 698356
87 271 570 698369
61 1242 975 698382
83 1410 28 698395
1 529 1 698408
25 1189 393 698420
94 1367 1 698433
52 1304 608 698446
4 143 363 698459
9 70 1 698472
11 778 1 698485
61 677 382 698498
66 1000 354 698510
72 679 1 698523
23 621 153 698536
89 1026 1 698549
59 432 478 698562
22 914 241 698575
36 1280 38 698587
26 401 313 698600
11 172 140 698613
36 397 668 698626
42 844 766 698639
62 683 129 698652
93 567 272 698664
46 882 1 698677
31 1397 471 698690
64 141 404 698703
21 34 567 698716
3 1255 235 698729
78 105 517 698741
82 1344 1 698754
80 941 374 698767
101 431 35 698780
