26109 8 1066918390
8 358 1664 439571
28 157 1320 439593
13 39 1460 439614
10 1018 1493 439635
16 829 1296 439657
21 813 1599 439678
20 1015 1822 439699
31 660 1732 439721
13 1101 1440 439742
31 969 1631 439763
5 106 1488 439785
2 496 2000 439806
7 450 1264 439827
13 391 1680 439849
29 541 1803 439870
10 1300 1608 439891
17 1005 1635 439913
37 844 1664 439934
26 944 1512 439955
17 713 1336 439977
2 1056 1523 439998
39 565 2000 440019
35 464 1677 440041
5 525 1861 440062
33 656 2000 440083
12 1185 1369 440105
20 441 1297 440126
3 954 1909 440147
24 1024 1528 440169
36 1054 1591 440190
34 142 1920 440211
17 474 1673 440233
23 573 1486 440254
23 1255 1922 440275
6 920 1634 440297
12 571 1939 440318
33 88 2000 440339
10 540 1649 440361
39 665 1559 440382
22 3 1245 440403
27 575 1393 440425
21 800 1618 440446
2 1310 1703 440467
1 243 1804 440489
19 769 1908 440510
8 752 1635 440532
13 842 1591 440553
14 1365 1615 440574
25 253 1662 440596
21 753 1840 440617
32 438 2000 440638
17 1031 1655 440660
40 1344 1626 440681
11 745 1620 440702
19 1001 1891 440724
11 656 1380 440745
4 1204 1797 440766
18 960 1602 440788
36 136 1777 440809
24 1104 1499 440830
27 5 1045 440852
35 1100 1441 440873
35 880 1710 440894
13 947 1981 440916
19 623 1580 440937
25 363 2000 440958
15 1196 1200 440980
21 188 1935 441001
32 673 1417 441022
28 1358 1957 441044
31 350 1766 441065
16 94 1789 441086
29 1278 1535 441108
35 32 1352 441129
36 145 1678 441150
2 1042 1970 441172
13 869 1736 441193
5 1224 1638 441214
6 272 1740 441236
38 183 1900 441257
8 964 1802 441278
15 230 1505 441300
38 522 1891 441321
9 1314 1847 441342
25 636 1388 441364
9 592 1617 441385
14 804 1600 441406
32 978 1564 441428
16 1220 1676 441449
14 253 1797 441470
38 1348 2000 441492
9 859 1575 441513
35 518 1626 441534
29 430 2000 441556
3 1319 2000 441577
13 817 1867 441598
11 1012 1321 441620
38 1181 1727 441641
10 719 1360 441662
8 381 1798 441684
1 730 1378 441705
4 167 1548 441726
2 197 1476 441748
35 917 1579 441769
23 546 1850 441790
25 1264 1903 441812
8 608 1617 441833
27 1341 1429 441854
15 183 1285 441876
1 13 1740 441897
17 457 2000 441918
40 1185 2000 441940
39 1013 1395 441961
39 545 1838 441982
40 671 1300 442004
1 634 1176 442025
37 1149 2000 442047
38 1105 1853 442068
28 524 1918 442089
8 727 1434 442111
29 1035 2000 442132
6 1260 1537 442153
18 1179 2000 442175
22 238 1848 442196
18 85 1968 442217
23 1172 1720 442239
16 867 1599 442260
1 1064 1280 442281
14 850 1930 442303
38 539 1633 442324
3 304 1150 442345
17 1204 1538 442367
30 249 1880 442388
2 510 1635 442409
13 766 1440 442431
3 47 1812 442452
13 264 1550 442473
36 1113 1445 442495
1 665 2000 442516
24 913 1542 442537
10 1179 1693 442559
4 1279 2000 442580
1 1313 1301 442601
20 394 2000 442623
35 911 1604 442644
22 125 1430 442665
10 1188 1578 442687
33 894 1571 442708
28 551 2000 442729
33 307 1801 442751
5 942 2000 442772
20 828 1827 442793
1 382 1647 442815
40 928 2000 442836
1 388 1460 442857
37 556 1734 442879
21 966 1877 442900
1 384 1405 442921
17 704 1878 442943
30 731 1646 442964
26 1335 1420 442985
24 1063 1334 443007
17 1081 1718 443028
6 921 1628 443049
25 1204 1291 443071
31 952 1673 443092
38 380 1926 443113
20 439 1961 443135
40 1333 1718 443156
32 850 1744 443177
33 14 1382 443199
7 252 1480 443220
35 625 1850 443241
20 1100 1879 443263
20 1356 2000 443284
24 811 1914 443305
18 668 1681 443327
8 38 1803 443348
3 881 1965 443369
39 558 2000 443391
14 1363 1806 443412
14 988 1989 443433
11 946 1614 443455
6 230 1235 443476
30 1029 1746 443498
25 768 2000 443519
25 308 1448 443540
13 1031 1701 443562
1 226 2000 443583
22 495 2000 443604
22 897 1575 443626
33 1105 1715 443647
13 295 1735 443668
40 396 1639 443690
15 141 1879 443711
41 87 2000 443732
34 606 1352 443754
16 418 1653 443775
30 888 1854 443796
31 386 1690 443818
9 621 1919 443839
25 704 1895 443860
29 841 2000 443882
28 242 1823 443903
9 270 1730 443924
3 728 1844 443946
34 666 1429 443967
6 52 1553 443988
7 552 1425 444010
41 32 1951 444031
39 1067 1630 444052
36 1328 1568 444074
24 671 1757 444095
22 1134 1540 444116
10 663 1969 444138
34 1228 1808 444159
36 241 1597 444180
2 242 1671 444202
26 333 1529 444223
34 351 1586 444244
20 222 2000 444266
10 933 1572 444287
16 919 1638 444308
27 403 1377 444330
11 849 1576 444351
38 580 1186 444372
29 609 1434 444394
9 964 1288 444415
7 730 1501 444436
36 648 1802 444458
17 1039 1343 444479
41 40 1765 444500
9 334 1789 444522
2 922 2000 444543
31 1124 1261 444564
25 661 1791 444586
29 882 1721 444607
15 29 1467 444628
4 1046 1558 444650
10 563 1612 444671
25 1307 2000 444692
4 781 1595 444714
37 687 1777 444735
39 122 1583 444756
17 382 1875 444778
28 790 1326 444799
39 690 1713 444820
1 424 1970 444842
14 316 1858 444863
27 1152 1854 444884
19 107 1701 444906
38 129 1100 444927
29 1110 1542 444948
17 1139 1407 444970
4 1074 1177 444991
12 1290 2000 445013
34 498 1714 445034
3 142 2000 445055
8 1022 1982 445077
1 1222 1206 445098
15 922 2000 445119
35 974 1252 445141
20 382 1256 445162
17 419 1220 445183
12 283 1757 445205
7 1223 1365 445226
33 242 1855 445247
8 1333 1830 445269
37 591 1475 445290
38 79 1683 445311
39 1090 1875 445333
33 1081 1852 445354
39 1240 1850 445375
27 1231 1634 445397
32 608 1535 445418
40 777 1596 445439
27 500 2000 445461
18 574 1295 445482
10 712 1097 445503
35 1188 1857 445525
41 773 2000 445546
2 1372 1716 445567
17 12 1719 445589
40 953 1581 445610
1 590 1292 445631
28 985 1408 445653
32 730 1377 445674
8 466 1546 445695
23 1005 1513 445717
37 730 1731 445738
21 158 1688 445759
8 1229 1975 445781
19 112 1563 445802
21 1094 1723 445823
27 584 1627 445845
9 606 1943 445866
16 658 1089 445887
13 765 1773 445909
21 906 906 445930
14 241 1389 445951
31 850 1730 445973
11 585 1942 445994
24 979 1453 446015
35 535 1380 446037
35 349 1460 446058
40 3 1453 446079
11 718 1690 446101
31 1219 2000 446122
14 100 1757 446143
21 402 1790 446165
32 97 1552 446186
18 285 1902 446207
39 1021 1384 446229
7 311 1338 446250
37 1318 1753 446271
35 1052 1768 446293
40 767 1232 446314
21 727 1544 446335
30 265 1848 446357
1 777 1955 446378
14 720 1692 446399
36 942 1456 446421
13 187 1786 446442
29 3 1273 446463
18 1221 1464 446485
2 422 1659 446506
21 1322 1777 446528
6 740 1484 446549
24 760 1207 446570
29 655 1759 446592
14 1184 1707 446613
5 459 1471 446634
22 595 1664 446656
39 942 1351 446677
12 492 2000 446698
18 1231 1598 446720
36 53 1391 446741
12 45 1394 446762
41 204 2000 446784
11 928 1681 446805
10 1218 1706 446826
26 363 1720 446848
9 1213 2000 446869
9 434 1442 446890
23 50 2000 446912
2 569 1543 446933
12 884 1458 446954
27 488 2000 446976
22 503 1329 446997
33 900 1852 447018
39 1320 1806 447040
19 1368 1967 447061
20 870 1686 447082
31 142 1768 447104
3 646 1824 447125
28 1222 1892 447146
41 927 1885 447168
27 16 1777 447189
14 234 1464 447210
35 666 1762 447232
16 1037 1301 447253
18 1236 1282 447274
15 1291 1636 447296
22 108 1938 447317
19 166 2000 447338
1 1362 1917 447360
8 921 1971 447381
24 1059 1443 447402
32 822 2000 447424
38 776 1691 447445
11 1121 1802 447466
28 336 1843 447488
23 717 1821 447509
40 770 1782 447530
8 373 2000 447552
5 897 1757 447573
6 1184 1545 447594
32 456 1844 447616
36 1170 1834 447637
35 913 1628 447658
19 844 1801 447680
24 1130 1550 447701
36 854 1640 447722
32 403 1501 447744
19 662 1647 447765
16 382 1670 447786
12 560 1502 447808
1 571 2000 447829
30 287 1374 447850
11 1081 1776 447872
4 776 1287 447893
12 1020 1517 447914
24 7 2000 447936
18 78 2000 447957
36 998 2000 447978
21 21 2000 448000
24 136 786 448021
4 819 1800 448043
23 1183 1837 448064
13 514 1453 448085
19 464 1512 448107
17 844 2000 448128
27 182 1652 448149
18 1269 1883 448171
8 1015 1768 448192
30 1160 1531 448213
41 644 1308 448235
34 71 1970 448256
4 1314 1755 448277
15 270 1608 448299
32 654 2000 448320
13 477 2000 448341
28 1197 2000 448363
41 776 1942 448384
11 104 1565 448405
3 834 1337 448427
31 211 1569 448448
36 1210 1975 448469
22 612 1472 448491
23 569 1938 448512
22 580 1478 448533
36 114 1792 448555
31 674 1735 448576
19 793 1679 448597
30 34 1904 448619
12 72 1817 448640
25 538 1626 448661
31 1213 1953 448683
18 15 1511 448704
32 318 1502 448725
4 1001 1329 448747
35 461 1614 448768
6 881 1236 448789
20 231 1902 448811
19 222 1975 448832
24 881 1634 448853
20 528 1982 448875
32 584 1786 448896
19 1287 1665 448917
19 448 1784 448939
36 1052 1727 448960
41 1223 1795 448981
20 173 1581 449003
1 402 1655 449024
23 303 1611 449045
12 1252 1530 449067
7 68 2000 449088
28 1012 1489 449109
33 757 1569 449131
41 895 1455 449152
32 796 1810 449173
20 912 1543 449195
23 389 1646 449216
21 1140 1839 449237
15 290 1919 449259
3 449 1504 449280
30 875 1772 449301
36 833 1720 449323
40 558 1935 449344
5 354 1868 449365
5 514 1682 449387
26 1156 1623 449408
22 428 1699 449429
17 9 1407 449451
37 639 1931 449472
35 849 2000 449494
8 851 2000 449515
2 1323 1811 449536
37 659 2000 449558
14 843 1741 449579
8 1058 1535 449600
33 953 1573 449622
22 251 2000 449643
7 1252 1745 449664
5 154 1805 449686
26 425 1539 449707
10 476 1621 449728
6 374 1966 449750
27 1117 1394 449771
33 755 1551 449792
31 472 1886 449814
20 634 1668 449835
15 110 1639 449856
11 347 1606 449878
11 649 1701 449899
8 1299 1627 449920
20 710 2000 449942
5 654 1839 449963
39 1336 1910 449984
27 725 1740 450006
34 571 1750 450027
12 566 1716 450048
10 382 1236 450070
10 562 1719 450091
8 1343 2000 450112
24 3 1163 450134
4 1206 1722 450155
25 719 1788 450176
2 959 1670 450198
27 801 1340 450219
28 498 1572 450240
12 192 1985 450262
19 427 1794 450283
21 1125 1937 450304
8 1349 1695 450326
11 985 1572 450347
40 818 1464 450368
13 1036 1926 450390
40 264 1963 450411
41 136 2000 450432
3 525 1388 450454
21 937 1894 450475
6 310 1632 450496
23 154 1500 450518
5 813 1605 450539
38 1146 1502 450560
13 298 1455 450582
26 210 2000 450603
7 940 1387 450624
34 838 1821 450646
34 956 1983 450667
17 1353 2000 450688
28 440 1838 450710
23 242 1477 450731
28 1308 1999 450752
13 1097 2000 450774
3 96 1673 450795
1 205 1694 450816
4 486 1843 450838
41 1289 1519 450859
16 1100 1516 450880
16 601 1871 450902
41 680 2000 450923
17 63 1658 450944
13 780 1780 450966
19 194 1993 450987
3 1045 1979 451009
6 164 1868 451030
6 136 2000 451051
13 211 1874 451073
24 816 1693 451094
1 671 1430 451115
36 663 1653 451137
12 17 1265 451158
11 954 1673 451179
24 34 2000 451201
34 251 2000 451222
32 1322 1462 451243
1 999 1922 451265
19 804 1592 451286
36 610 1500 451307
20 1062 1743 451329
1 457 1613 451350
17 599 1708 451371
13 520 1825 451393
18 913 1896 451414
39 869 2000 451435
25 975 1747 451457
40 512 1654 451478
41 1078 1550 451499
36 323 1610 451521
5 749 1848 451542
9 181 1897 451563
25 344 1831 451585
5 429 1258 451606
28 945 1226 451627
20 447 1697 451649
30 205 1449 451670
29 834 1594 451691
28 437 1971 451713
21 987 1171 451734
28 91 2000 451755
41 782 1748 451777
6 637 1147 451798
39 525 1153 451819
6 1249 1917 451841
12 1107 1739 451862
15 534 1508 451883
24 24 1314 451905
30 956 1532 451926
27 199 2000 451947
18 777 1914 451969
5 431 1678 451990
9 194 1186 452011
24 162 1740 452033
2 6 1844 452054
15 1041 1615 452075
34 20 1721 452097
4 1198 1627 452118
34 526 1125 452139
23 1131 1645 452161
41 252 1239 452182
33 1079 1607 452203
8 104 1898 452225
13 864 1858 452246
12 887 2000 452267
22 756 1755 452289
26 423 1368 452310
9 1047 1877 452331
3 631 1766 452353
1 921 1695 452374
32 89 1694 452395
19 362 1403 452417
39 736 1799 452438
1 1239 1446 452459
20 1122 2000 452481
36 377 1858 452502
38 629 1223 452524
23 1119 1301 452545
29 1179 1554 452566
2 1359 1412 452588
34 1076 1879 452609
25 541 1661 452630
7 861 1401 452652
29 550 2000 452673
18 660 1612 452694
4 100 2000 452716
40 936 1991 452737
33 858 1280 452758
1 332 1731 452780
29 1076 1363 452801
14 724 1518 452822
40 911 1877 452844
39 977 1641 452865
2 943 1647 452886
12 262 2000 452908
25 973 2000 452929
11 344 1841 452950
39 548 1750 452972
18 1118 1744 452993
3 787 1389 453014
16 842 1589 453036
11 1199 1696 453057
3 1081 1440 453078
23 209 1721 453100
41 940 1057 453121
13 149 1533 453142
24 1108 1710 453164
15 210 1978 453185
25 314 1738 453206
37 1345 2000 453228
8 704 1817 453249
13 137 1714 453270
9 783 1825 453292
20 143 1759 453313
22 1191 1993 453334
15 868 1664 453356
27 461 1832 453377
10 513 1446 453398
4 355 1988 453420
23 1305 1758 453441
12 844 1040 453462
3 513 1133 453484
25 251 1597 453505
31 1197 1595 453526
26 1180 1574 453548
13 318 1811 453569
30 712 1117 453590
21 522 1919 453612
34 88 1727 453633
24 388 1917 453654
1 314 1576 453676
20 725 1783 453697
3 1210 1502 453718
41 1324 1923 453740
1 1304 1474 453761
11 480 1307 453782
7 994 1446 453804
40 811 1771 453825
20 530 2000 453846
25 1210 2000 453868
22 751 1843 453889
35 1200 1154 453910
5 167 1821 453932
1 1103 1880 453953
6 77 1381 453974
6 1015 1697 453996
40 384 2000 454017
23 323 2000 454039
40 82 1431 454060
12 557 2000 454081
4 735 1507 454103
34 636 1504 454124
11 530 1566 454145
11 519 1864 454167
38 1346 1730 454188
2 1124 1579 454209
41 400 1238 454231
35 1169 2000 454252
31 437 2000 454273
34 44 1567 454295
23 847 1669 454316
15 332 1487 454337
3 608 1905 454359
2 1020 1597 454380
33 1280 1473 454401
38 765 1704 454423
7 413 1992 454444
41 1032 1956 454465
20 323 1581 454487
40 451 1126 454508
28 1288 1774 454529
17 789 1659 454551
37 954 1624 454572
37 223 2000 454593
22 639 1803 454615
39 1149 2000 454636
17 643 1986 454657
30 1152 1515 454679
13 152 2000 454700
41 601 1807 454721
18 1356 1082 454743
34 1290 2000 454764
23 1134 1285 454785
36 789 1995 454807
28 372 1754 454828
13 841 1484 454849
13 1176 1782 454871
35 863 1752 454892
29 890 2000 454913
18 618 1951 454935
30 988 1515 454956
4 1082 1608 454977
22 813 1574 454999
9 1163 2000 455020
36 979 1611 455041
29 1310 1793 455063
22 980 1337 455084
18 328 2000 455105
27 669 1675 455127
3 616 1412 455148
22 1222 1614 455169
15 20 1719 455191
40 1320 2000 455212
31 543 1503 455233
9 97 1902 455255
32 128 1734 455276
37 1287 1628 455297
32 206 1211 455319
40 1318 1808 455340
21 499 1775 455361
16 1286 1941 455383
30 356 1526 455404
10 242 1659 455425
34 905 1472 455447
16 374 1870 455468
29 228 1458 455490
7 1153 1984 455511
12 455 1435 455532
37 700 1785 455554
14 1240 1966 455575
32 847 1477 455596
17 14 1639 455618
35 1072 1556 455639
8 1179 1413 455660
23 710 1889 455682
14 1072 1260 455703
14 1178 1923 455724
31 1137 1685 455746
37 473 2000 455767
13 290 1432 455788
15 1156 1235 455810
27 1132 1825 455831
16 353 2000 455852
27 943 1759 455874
8 1322 1834 455895
39 126 1152 455916
15 319 1824 455938
35 274 1285 455959
24 39 1571 455980
27 1006 1941 456002
35 970 1655 456023
29 674 1680 456044
6 537 1993 456066
9 345 2000 456087
41 570 1328 456108
34 439 2000 456130
7 1131 1573 456151
29 372 1386 456172
5 938 1744 456194
22 671 1343 456215
13 436 1754 456236
28 1030 1508 456258
27 1155 1587 456279
24 728 2000 456300
3 504 1925 456322
18 1289 1816 456343
3 329 1586 456364
10 1200 1490 456386
39 318 1559 456407
18 98 2000 456428
14 1291 1694 456450
14 1141 1547 456471
5 590 1926 456492
3 358 2000 456514
20 1075 1721 456535
8 1156 1418 456556
5 842 1786 456578
7 811 1765 456599
27 633 1519 456620
17 448 1690 456642
40 1308 1671 456663
7 750 1606 456684
38 737 1691 456706
36 186 1723 456727
16 1318 1326 456748
23 783 1367 456770
37 174 1394 456791
7 1357 2000 456812
32 107 1224 456834
21 571 2000 456855
33 689 2000 456876
39 827 1889 456898
1 507 1844 456919
20 259 1599 456940
11 431 1177 456962
5 561 2000 456983
11 1147 1495 457005
1 7 1839 457026
20 562 1245 457047
18 927 2000 457069
22 644 1539 457090
9 1151 1400 457111
39 1319 1451 457133
4 626 1795 457154
19 577 1315 457175
16 881 1553 457197
28 1117 1214 457218
25 1188 1793 457239
36 598 1484 457261
25 81 1736 457282
40 999 2000 457303
37 551 1618 457325
5 931 2000 457346
11 262 1670 457367
37 840 1948 457389
3 731 1765 457410
26 396 1919 457431
30 820 1661 457453
17 972 1468 457474
32 145 1504 457495
22 1335 1868 457517
4 232 1642 457538
27 1227 1916 457559
28 897 1808 457581
6 1327 1149 457602
31 765 1773 457623
29 579 2000 457645
11 931 1780 457666
19 552 1490 457687
23 967 1747 457709
13 1292 1638 457730
41 887 1886 457751
11 48 1701 457773
8 266 1860 457794
3 1010 2000 457815
4 948 2000 457837
28 737 1511 457858
32 829 1553 457879
29 384 2000 457901
33 581 1393 457922
22 1370 1137 457943
29 988 1943 457965
9 646 1429 457986
8 1327 1469 458007
22 1302 1437 458029
24 674 1364 458050
2 838 1474 458071
32 607 1683 458093
29 738 1473 458114
6 159 1748 458135
1 245 1452 458157
20 1142 1389 458178
10 964 1102 458199
34 623 2000 458221
29 1081 1438 458242
21 710 1955 458263
26 1072 1643 458285
26 592 1696 458306
22 1140 1983 458327
32 275 1773 458349
15 1203 1858 458370
23 386 1755 458391
20 76 1682 458413
35 588 1615 458434
24 703 2000 458455
2 963 2000 458477
30 636 1663 458498
27 680 1597 458520
24 647 1546 458541
4 866 1889 458562
31 1362 1889 458584
35 993 1738 458605
30 583 2000 458626
26 925 1905 458648
12 574 1550 458669
1 687 1576 458690
37 1361 1906 458712
22 1351 2000 458733
37 64 1672 458754
14 713 2000 458776
35 921 1694 458797
2 1082 1492 458818
33 499 1588 458840
32 1050 1653 458861
3 1064 1444 458882
4 623 1945 458904
3 406 1728 458925
8 69 1578 458946
17 703 1357 458968
18 729 1603 458989
30 1291 1156 459010
40 204 2000 459032
39 41 1854 459053
40 654 1375 459074
6 156 1646 459096
41 957 1770 459117
12 1285 1389 459138
19 3 1149 459160
18 529 1600 459181
8 1144 1530 459202
11 694 1901 459224
17 1198 1416 459245
30 674 2000 459266
26 987 1992 459288
24 47 1875 459309
33 927 1743 459330
5 1135 1302 459352
26 1066 1104 459373
1 42 1205 459394
4 538 2000 459416
30 723 1742 459437
10 938 1803 459458
14 525 1578 459480
25 530 1546 459501
26 126 1381 459522
39 215 1953 459544
33 501 1666 459565
27 775 1319 459586
3 78 1831 459608
2 557 1811 459629
1 1098 1400 459650
37 648 1513 459672
6 1231 2000 459693
10 634 2000 459714
5 1157 1547 459736
3 593 1703 459757
23 338 1727 459778
29 1351 1400 459800
23 361 1477 459821
22 1170 1260 459842
35 1013 1547 459864
25 1225 1395 459885
36 617 1981 459906
27 230 1776 459928
3 845 1474 459949
41 641 2000 459970
18 821 1398 459992
7 877 1894 460013
4 284 1660 460035
8 152 2000 460056
7 954 1277 460077
35 1320 1712 460099
9 180 1546 460120
8 1028 1983 460141
15 776 1858 460163
5 1325 1914 460184
21 355 1910 460205
20 775 1662 460227
24 943 1953 460248
15 437 1542 460269
13 113 2000 460291
19 761 1435 460312
33 238 1729 460333
1 274 1350 460355
37 656 1428 460376
37 1306 2000 460397
24 1034 2000 460419
10 827 2000 460440
21 436 1676 460461
13 382 2000 460483
37 489 2000 460504
28 960 1896 460525
4 225 1623 460547
1 154 1668 460568
16 991 1580 460589
27 356 2000 460611
18 470 1641 460632
16 1190 821 460653
34 227 2000 460675
14 1041 1749 460696
15 87 1592 460717
7 148 1603 460739
21 502 1981 460760
28 525 2000 460781
36 230 1588 460803
18 1204 1537 460824
26 1137 2000 460845
22 1007 1797 460867
32 1103 1809 460888
29 64 1734 460909
3 153 1558 460931
18 944 1701 460952
23 842 2000 460973
39 1253 2000 460995
26 1082 1740 461016
5 1188 1981 461037
38 12 1991 461059
13 699 2000 461080
12 1148 2000 461101
39 1124 1689 461123
5 804 1976 461144
34 291 1659 461165
13 867 1899 461187
4 1193 1909 461208
19 810 1243 461229
22 731 1594 461251
40 500 2000 461272
12 339 2000 461293
18 528 1762 461315
33 655 1549 461336
20 576 2000 461357
4 233 2000 461379
30 1337 1685 461400
36 766 1707 461421
31 497 1943 461443
38 948 1665 461464
11 280 2000 461486
30 1198 928 461507
21 1276 1594 461528
29 188 1496 461550
10 738 1587 461571
31 1305 1651 461592
13 1283 1295 461614
24 1062 1912 461635
17 1108 1226 461656
32 1031 1926 461678
11 466 1953 461699
8 1077 2000 461720
5 742 1881 461742
35 84 1429 461763
39 999 2000 461784
5 655 1633 461806
16 875 1518 461827
33 313 1687 461848
34 1136 1985 461870
16 1168 1769 461891
12 626 1251 461912
38 1079 1445 461934
5 160 1750 461955
16 502 1836 461976
25 495 2000 461998
20 954 1551 462019
33 393 1633 462040
18 822 2000 462062
6 1276 1158 462083
38 1319 1385 462104
40 230 1733 462126
35 797 1647 462147
16 277 2000 462168
35 1362 2000 462190
5 236 1354 462211
39 1131 1682 462232
25 795 1896 462254
35 231 1488 462275
22 838 1756 462296
8 947 1830 462318
22 370 1281 462339
36 968 1830 462360
39 993 1842 462382
1 756 1509 462403
29 102 1647 462424
41 1179 1528 462446
22 1282 1329 462467
1 931 1381 462488
1 1261 1810 462510
23 202 1031 462531
9 695 1808 462552
31 658 1592 462574
9 931 2000 462595
5 376 1310 462616
19 320 1184 462638
29 814 1968 462659
23 421 1577 462680
39 1213 1484 462702
12 142 1696 462723
11 683 1647 462744
9 113 1462 462766
23 1128 1621 462787
34 97 1749 462808
3 837 2000 462830
19 522 2000 462851
4 130 1591 462872
20 130 1685 462894
35 389 1941 462915
41 412 1184 462936
6 938 1677 462958
7 852 1406 462979
22 1369 1479 463001
41 554 1803 463022
8 644 1447 463043
34 984 1175 463065
1 397 1660 463086
41 306 1675 463107
18 1278 1593 463129
6 1234 1183 463150
39 739 2000 463171
15 1010 1339 463193
8 975 1366 463214
30 1099 2000 463235
4 1216 1972 463257
3 839 1825 463278
25 1040 2000 463299
1 1101 1242 463321
27 1225 1570 463342
23 583 1535 463363
28 1001 1561 463385
34 1043 1927 463406
11 47 1764 463427
34 767 1188 463449
21 945 1745 463470
18 1099 1274 463491
9 633 1279 463513
28 1297 1358 463534
22 597 1765 463555
20 59 1635 463577
5 925 1461 463598
26 1162 1106 463619
22 352 1643 463641
32 645 1931 463662
15 1243 1627 463683
27 1310 2000 463705
6 1340 1856 463726
34 837 2000 463747
39 707 1449 463769
5 85 1558 463790
39 1271 1793 463811
14 71 1815 463833
20 756 1508 463854
18 1075 1746 463875
21 261 1928 463897
12 483 1752 463918
7 1094 1450 463939
37 616 1887 463961
8 811 1785 463982
27 818 1737 464003
32 634 1651 464025
41 1038 1349 464046
14 1233 1555 464067
4 171 1606 464089
14 937 1684 464110
38 785 2000 464131
10 346 1593 464153
21 1347 2000 464174
21 751 1623 464195
41 429 1961 464217
7 1235 1857 464238
10 355 1733 464259
21 977 1936 464281
13 325 1824 464302
8 861 2000 464323
24 231 1956 464345
23 904 1701 464366
29 663 1898 464387
40 1198 1891 464409
13 393 1868 464430
15 217 1908 464451
19 668 1221 464473
17 476 1751 464494
9 781 2000 464516
31 1192 1907 464537
12 614 1352 464558
22 989 1314 464580
6 1220 2000 464601
25 122 1387 464622
15 6 1474 464644
35 803 1339 464665
21 394 1553 464686
33 1042 1843 464708
13 342 1399 464729
4 1368 1819 464750
23 715 2000 464772
28 1215 1409 464793
20 577 1718 464814
26 623 1276 464836
37 16 1924 464857
9 389 1922 464878
33 194 1398 464900
25 1084 1556 464921
33 179 1569 464942
8 962 1790 464964
14 1110 2000 464985
12 621 1019 465006
1 1123 1798 465028
38 123 1683 465049
2 408 1658 465070
16 728 1835 465092
5 1054 1602 465113
15 142 1988 465134
8 97 2000 465156
4 698 1987 465177
2 1270 1439 465198
24 1369 2000 465220
14 478 1334 465241
32 842 1784 465262
25 908 1244 465284
1 791 1681 465305
27 244 2000 465326
14 688 1677 465348
23 723 1476 465369
33 621 1913 465390
12 591 2000 465412
38 697 1517 465433
36 592 1894 465454
41 557 984 465476
6 678 1601 465497
2 1177 1695 465518
35 764 1626 465540
40 551 1402 465561
1 1070 1783 465582
23 451 1307 465604
20 161 1372 465625
19 25 2000 465646
37 1303 1462 465668
8 693 1993 465689
11 41 1324 465710
1 1155 1616 465732
36 1076 1542 465753
35 224 1902 465774
9 421 2000 465796
26 918 1619 465817
21 840 1111 465838
22 1076 1084 465860
6 1003 1969 465881
4 550 1512 465902
37 187 1734 465924
25 1049 1715 465945
26 206 2000 465966
2 926 1414 465988
35 1236 1092 466009
5 1078 1816 466031
1 242 1222 466052
22 614 1995 466073
37 576 1499 466095
35 645 1430 466116
14 621 1772 466137
26 1210 1040 466159
36 880 1149 466180
34 977 1131 466201
28 476 2000 466223
8 1008 1931 466244
38 7 1361 466265
28 501 1722 466287
8 669 2000 466308
29 975 2000 466329
15 404 1757 466351
6 993 1517 466372
10 288 1892 466393
36 1115 1943 466415
23 680 1917 466436
40 646 1680 466457
2 5 2000 466479
39 601 1297 466500
38 297 2000 466521
11 351 1594 466543
7 1311 1753 466564
16 1113 1807 466585
1 887 1842 466607
18 324 1530 466628
34 1309 1944 466649
1 520 1564 466671
40 413 1489 466692
30 354 1563 466713
17 1007 1396 466735
15 408 1185 466756
7 781 2000 466777
17 826 2000 466799
34 310 1331 466820
25 884 1849 466841
23 543 1684 466863
12 210 1932 466884
31 54 1876 466905
12 366 1824 466927
17 157 1929 466948
8 1011 1578 466969
20 1286 1898 466991
41 190 1595 467012
18 789 1220 467033
22 655 1892 467055
11 877 1392 467076
30 1357 1974 467097
31 710 1743 467119
27 1356 1979 467140
27 1335 1572 467161
16 742 1977 467183
3 407 1548 467204
28 301 1245 467225
24 932 1545 467247
11 641 1830 467268
37 1356 1659 467289
8 291 1825 467311
30 126 1671 467332
27 327 1919 467353
23 1201 1448 467375
3 275 1598 467396
7 128 1620 467417
1 117 1629 467439
24 400 1990 467460
38 978 1534 467482
24 631 1634 467503
17 1364 1931 467524
21 1134 1633 467546
14 703 2000 467567
38 262 1542 467588
6 1111 1601 467610
12 400 1937 467631
6 415 2000 467652
4 187 1601 467674
13 4 1451 467695
6 1014 1695 467716
16 448 1326 467738
25 1241 2000 467759
26 994 1483 467780
8 760 2000 467802
41 911 2000 467823
40 674 2000 467844
5 831 1407 467866
25 82 1741 467887
30 1107 2000 467908
18 1066 1587 467930
11 1101 1669 467951
16 501 1812 467972
9 144 1961 467994
20 1157 1539 468015
5 853 1895 468036
33 1222 1748 468058
2 724 1770 468079
32 1074 1772 468100
12 925 1675 468122
35 787 2000 468143
34 817 1751 468164
20 166 1717 468186
19 1127 2000 468207
5 113 1413 468228
36 1125 1890 468250
27 419 1804 468271
12 51 2000 468292
22 185 1538 468314
40 26 1946 468335
28 1271 1335 468356
17 16 1902 468378
1 1143 1524 468399
26 144 1747 468420
19 1239 1328 468442
40 627 1712 468463
7 398 1949 468484
10 740 1481 468506
23 1185 1882 468527
14 814 2000 468548
24 342 2000 468570
33 254 1683 468591
31 62 1646 468612
